chapter,method,turn_id,text,speaker,character
49,chapter_all_gpt-4o-mini_individual,21,"Wickham is not so undeserving, then, as we have thought him,",Jane,Wickham
49,chapter_all_gpt-4o-mini_individual,22,"My dear father, I congratulate you.",Jane,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,23,And have you answered the letter?,Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,25,"my dear father,",Elizabeth,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,27,"Let me write for you,",Jane,Elizabeth
49,chapter_all_gpt-4o-mini_individual,28,if you dislike the trouble yourself.,Jane,Elizabeth
49,chapter_all_gpt-4o-mini_individual,33,I am only ashamed of his asking so little.,Mr. Bennet,Wickham
49,chapter_all_gpt-4o-mini_individual,34,Yet he is _such_ a man.,Elizabeth,Wickham
49,chapter_all_gpt-4o-mini_individual,35,"Yes, yes, they must marry.",Mr. Bennet,Wickham
49,chapter_all_gpt-4o-mini_individual,35,"But there are two things that I want very much to know:--one is, how much money your uncle has laid down to bring it about; and the other, how I am ever to pay him.",Mr. Bennet,Elizabeth
49,chapter_all_gpt-4o-mini_individual,35,"But there are two things that I want very much to know:--one is, how much money your uncle has laid down to bring it about; and the other, how I am ever to pay him.",Mr. Bennet,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,36,my uncle!,Mr. Bennet,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,38,"I mean that no man in his proper senses would marry Lydia on so slight a temptation as one hundred a year during my life, and fifty after I am gone.",Mr. Bennet,Wickham
49,chapter_all_gpt-4o-mini_individual,38,"I mean that no man in his proper senses would marry Lydia on so slight a temptation as one hundred a year during my life, and fifty after I am gone.",Mr. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,40,"Oh, it must be my uncle’s doings!",Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,40,"Generous, good man, I am afraid he has distressed himself.",Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,42,"Wickham’s a fool if he takes her with a farthing less than ten thousand pounds: I should be sorry to think so ill of him, in the very beginning of our relationship.",Mr. Bennet,Wickham
49,chapter_all_gpt-4o-mini_individual,42,"Wickham’s a fool if he takes her with a farthing less than ten thousand pounds: I should be sorry to think so ill of him, in the very beginning of our relationship.",Mr. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,45,and for _this_ we are to be thankful.,Elizabeth,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,45,"That they should marry, small as is their chance of happiness, and wretched as is his character, we are forced to rejoice!",Elizabeth,Wickham
49,chapter_all_gpt-4o-mini_individual,45,"Oh, Lydia!",Elizabeth,Lydia
49,chapter_all_gpt-4o-mini_individual,47,"that he certainly would not marry Lydia, if he had not a real regard for her.",Jane,Wickham
49,chapter_all_gpt-4o-mini_individual,47,"that he certainly would not marry Lydia, if he had not a real regard for her.",Jane,Lydia
49,chapter_all_gpt-4o-mini_individual,47,"Though our kind uncle has done something towards clearing him, I cannot believe that ten thousand pounds, or anything like it, has been advanced.",Jane,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,47,"He has children of his own, and may have more.",Jane,Wickham
49,chapter_all_gpt-4o-mini_individual,47,How could he spare half ten thousand pounds?,Jane,Wickham
49,chapter_all_gpt-4o-mini_individual,48,"If we are ever able to learn what Wickham’s debts have been,",Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,48,"If we are ever able to learn what Wickham’s debts have been,",Elizabeth,Wickham
49,chapter_all_gpt-4o-mini_individual,49,"and how much is settled on his side on our sister, we shall exactly know what Mr. Gardiner has done for them, because Wickham has not sixpence of his own.",Elizabeth,Wickham
49,chapter_all_gpt-4o-mini_individual,49,"and how much is settled on his side on our sister, we shall exactly know what Mr. Gardiner has done for them, because Wickham has not sixpence of his own.",Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,49,The kindness of my uncle and aunt can never be requited.,Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,49,"Their taking her home, and affording her their personal protection and countenance, is such a sacrifice to her advantage as years of gratitude cannot enough acknowledge.",Elizabeth,Lydia
49,chapter_all_gpt-4o-mini_individual,49,By this time she is actually with them!,Elizabeth,Jane
49,chapter_all_gpt-4o-mini_individual,49,"If such goodness does not make her miserable now, she will never deserve to be happy!",Elizabeth,Lydia
49,chapter_all_gpt-4o-mini_individual,49,"What a meeting for her, when she first sees my aunt!",Elizabeth,Lydia
49,chapter_all_gpt-4o-mini_individual,50,"We must endeavour to forget all that has passed on either side,",Jane,Wickham
49,chapter_all_gpt-4o-mini_individual,50,"We must endeavour to forget all that has passed on either side,",Jane,Elizabeth
49,chapter_all_gpt-4o-mini_individual,51,"His consenting to marry her is a proof, I will believe, that he is come to a right way of thinking.",Jane,Wickham
49,chapter_all_gpt-4o-mini_individual,51,"His consenting to marry her is a proof, I will believe, that he is come to a right way of thinking.",Jane,Lydia
49,chapter_all_gpt-4o-mini_individual,53,"as neither you, nor I, nor anybody, can ever forget.",Elizabeth,Jane
49,chapter_all_gpt-4o-mini_individual,54,Just as you please.,Mr. Bennet,Elizabeth
49,chapter_all_gpt-4o-mini_individual,55,May we take my uncle’s letter to read to her?,Elizabeth,Mrs. Bennet
49,chapter_all_gpt-4o-mini_individual,55,May we take my uncle’s letter to read to her?,Elizabeth,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,56,"Take whatever you like, and get away.",Mr. Bennet,Jane
49,chapter_all_gpt-4o-mini_individual,57,"My dear, dear Lydia!",Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,58,this is delightful indeed!,Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,58,She will be married!,Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,58,I shall see her again!,Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,58,I knew how it would be--I knew he would manage everything.,Mrs. Bennet,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,58,How I long to see her!,Mrs. Bennet,Jane
49,chapter_all_gpt-4o-mini_individual,58,and to see dear Wickham too!,Mrs. Bennet,Wickham
49,chapter_all_gpt-4o-mini_individual,58,"But the clothes, the wedding clothes!",Mrs. Bennet,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,58,"Lizzy, my dear, run down to your father, and ask him how much he will give her.",Mrs. Bennet,Elizabeth
49,chapter_all_gpt-4o-mini_individual,58,"Lizzy, my dear, run down to your father, and ask him how much he will give her.",Mrs. Bennet,Mr. Bennet
49,chapter_all_gpt-4o-mini_individual,58,"Lizzy, my dear, run down to your father, and ask him how much he will give her.",Mrs. Bennet,Jane
49,chapter_all_gpt-4o-mini_individual,58,"Ring the bell, Kitty, for Hill.",Mrs. Bennet,Kitty
49,chapter_all_gpt-4o-mini_individual,58,"My dear, dear Lydia!",Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,58,How merry we shall be together when we meet!,Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,59,"For we must attribute this happy conclusion,",Jane,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,60,in a great measure to his kindness.,Jane,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,60,We are persuaded that he has pledged himself to assist Mr. Wickham with money.,Jane,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,60,We are persuaded that he has pledged himself to assist Mr. Wickham with money.,Jane,Wickham
49,chapter_all_gpt-4o-mini_individual,62,it is all very right; who should do it but her own uncle?,Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,62,"If he had not had a family of his own, I and my children must have had all his money, you know; and it is the first time we have ever had anything from him except a few presents.",Mrs. Bennet,Mr. Gardiner
49,chapter_all_gpt-4o-mini_individual,62,"In a short time, I shall have a daughter married.",Mrs. Bennet,Jane
49,chapter_all_gpt-4o-mini_individual,62,Mrs. Wickham!,Mrs. Bennet,Elizabeth
49,chapter_all_gpt-4o-mini_individual,62,Mrs. Wickham!,Mrs. Bennet,Wickham
49,chapter_all_gpt-4o-mini_individual,62,And she was only sixteen last June.,Mrs. Bennet,Lydia
49,chapter_all_gpt-4o-mini_individual,62,"My dear Jane, I am in such a flutter, that I am sure I can’t write; so I will dictate, and you write for me.",Mrs. Bennet,Jane
49,chapter_all_gpt-4o-mini_individual,62,We will settle with your father about the money afterwards; but the things should be ordered immediately.,Mrs. Bennet,Jane
49,chapter_all_gpt-4o-mini_individual,64,"Kitty, run down and order the carriage.",Mrs. Bennet,Kitty
49,chapter_all_gpt-4o-mini_individual,64,"Girls, can I do anything for you in Meryton?",Mrs. Bennet,Kitty
49,chapter_all_gpt-4o-mini_individual,64,"Girls, can I do anything for you in Meryton?",Mrs. Bennet,Mary
49,chapter_all_gpt-4o-mini_individual,64,Miss Lydia is going to be married; and you shall all have a bowl of punch to make merry at her wedding.,Mrs. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,0,"I have written to Colonel Forster to desire him to find out, if possible, from some of the young man’s intimates in the regiment, whether Wickham has any relations or connections who would be likely to know in what part of the town he has now concealed himself.",Mr. Gardiner,Colonel Forster
48,chapter_all_gpt-4o-mini_individual,0,"I have written to Colonel Forster to desire him to find out, if possible, from some of the young man’s intimates in the regiment, whether Wickham has any relations or connections who would be likely to know in what part of the town he has now concealed himself.",Mr. Gardiner,Wickham
48,chapter_all_gpt-4o-mini_individual,0,At present we have nothing to guide us.,Mr. Gardiner,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,0,"Colonel Forster will, I dare say, do everything in his power to satisfy us on this head.",Mr. Gardiner,Colonel Forster
48,chapter_all_gpt-4o-mini_individual,0,"Colonel Forster will, I dare say, do everything in his power to satisfy us on this head.",Mr. Gardiner,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,0,"But, on second thoughts, perhaps Lizzy could tell us what relations he has now living better than any other person.",Mr. Gardiner,Elizabeth
48,chapter_all_gpt-4o-mini_individual,1,"My dear Sir, */",Mr. Collins,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,2,"I feel myself called upon, by our relationship, and my situation      in life, to condole with you on the grievous affliction you are now      suffering under, of which we were yesterday informed by a letter      from Hertfordshire.",Mr. Collins,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,2,"Be assured, my dear sir, that Mrs. Collins and      myself sincerely sympathize with you, and all your respectable      family, in your present distress, which must be of the bitterest      kind, because proceeding from a cause which no time can remove.",Mr. Collins,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,2,"No      arguments shall be wanting on my part, that can alleviate so severe      a misfortune; or that may comfort you, under a circumstance that      must be, of all others, most afflicting to a parent’s mind.",Mr. Collins,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,2,The      death of your daughter would have been a blessing in comparison of      this.,Mr. Collins,Lydia
48,chapter_all_gpt-4o-mini_individual,2,"And it is the more to be lamented, because there is reason to      suppose, as my dear Charlotte informs me, that this licentiousness      of behaviour in your",Mr. Collins,Charlotte Lucas
48,chapter_all_gpt-4o-mini_individual,2,"And it is the more to be lamented, because there is reason to      suppose, as my dear Charlotte informs me, that this licentiousness      of behaviour in your",Mr. Collins,Mrs. Bennet
48,chapter_all_gpt-4o-mini_individual,2,"And it is the more to be lamented, because there is reason to      suppose, as my dear Charlotte informs me, that this licentiousness      of behaviour in your",Mr. Collins,Lydia
48,chapter_all_gpt-4o-mini_individual,4,A gamester!,Jane,Wickham
48,chapter_all_gpt-4o-mini_individual,6,"is he coming home, and without poor Lydia?",Mrs. Bennet,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,6,"is he coming home, and without poor Lydia?",Mrs. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,7,Sure he will not leave London before he has found them.,Mrs. Bennet,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,7,Sure he will not leave London before he has found them.,Mrs. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,7,"Who is to fight Wickham, and make him marry her, if he comes away?",Mrs. Bennet,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,7,"Who is to fight Wickham, and make him marry her, if he comes away?",Mrs. Bennet,Wickham
48,chapter_all_gpt-4o-mini_individual,7,"Who is to fight Wickham, and make him marry her, if he comes away?",Mrs. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,8,Say nothing of that.,Mr. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,9,"You must not be too severe upon yourself,",Elizabeth,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,10,"No, Lizzy, let me once in my life feel how much I have been to blame.",Mr. Bennet,Elizabeth
48,chapter_all_gpt-4o-mini_individual,11,Do you suppose them to be in London?,Elizabeth,Lydia
48,chapter_all_gpt-4o-mini_individual,12,Yes; where else can they be so well concealed?,Mr. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,13,"And Lydia used to want to go to London,",Kitty,Lydia
48,chapter_all_gpt-4o-mini_individual,14,"She is happy, then,",Mr. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,15,and her residence there will probably be of some duration.,Mr. Bennet,Lydia
48,chapter_all_gpt-4o-mini_individual,16,"Lizzy, I bear you no ill-will for being justified in your advice to me last May, which, considering the event, shows some greatness of mind.",Mr. Bennet,Elizabeth
48,chapter_all_gpt-4o-mini_individual,18,"Another day I will do the same; I will sit in my library, in my nightcap and powdering gown, and give as much trouble as I can,--or perhaps I may defer it till Kitty runs away.",Mr. Bennet,Kitty
48,chapter_all_gpt-4o-mini_individual,19,"I am not going to run away, papa,",Kitty,Mr. Bennet
48,chapter_all_gpt-4o-mini_individual,20,"If _I_ should ever go to Brighton, I would behave better than Lydia.",Kitty,Lydia
48,chapter_all_gpt-4o-mini_individual,21,_You_ go to Brighton!,Mr. Bennet,Kitty
48,chapter_all_gpt-4o-mini_individual,21,"I would not trust you so near it as Eastbourne, for fifty pounds!",Mr. Bennet,Kitty
48,chapter_all_gpt-4o-mini_individual,21,"No, Kitty, I have at least learnt to be cautious, and you will feel the effects of it.",Mr. Bennet,Kitty
